station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
VHHH,2017-01-02 00:30,113.9219,22.3094,68.00,60.80,77.75,40.00,5.00,0.00,30.15,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 020030Z 04005KT 9999 FEW022 20/16 Q1021 NOSIG
VHHH,2017-01-02 01:00,113.9219,22.3094,69.80,60.80,73.09,60.00,4.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 020100Z 06004KT 9999 FEW022 21/16 Q1022 NOSIG
VHHH,2017-01-02 01:30,113.9219,22.3094,69.80,60.80,73.09,40.00,3.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 020130Z 04003KT 9999 FEW022 21/16 Q1022 NOSIG
VHHH,2017-01-02 02:00,113.9219,22.3094,71.60,59.00,64.48,360.00,4.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 020200Z 36004KT 9999 FEW022 22/15 Q1022 NOSIG
VHHH,2017-01-02 02:30,113.9219,22.3094,73.40,60.80,64.69,340.00,3.00,0.00,30.15,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 020230Z 34003KT 300V010 9999 FEW025 23/16 Q1021 NOSIG
VHHH,2017-01-02 03:00,113.9219,22.3094,71.60,60.80,68.75,310.00,6.00,0.00,30.15,M,4.97,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 020300Z 31006KT 8000 FEW025 22/16 Q1021 NOSIG
VHHH,2017-01-02 03:30,113.9219,22.3094,73.40,60.80,64.69,300.00,7.00,0.00,30.15,M,4.97,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 020330Z 30007KT 8000 FEW025 23/16 Q1021 NOSIG
VHHH,2017-01-02 04:00,113.9219,22.3094,73.40,60.80,64.69,300.00,8.00,0.00,30.15,M,3.73,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 020400Z 30008KT 6000 FEW025 23/16 Q1021 NOSIG
VHHH,2017-01-02 04:30,113.9219,22.3094,75.20,60.80,60.90,270.00,8.00,0.00,30.12,M,3.73,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 020430Z 27008KT 6000 FEW025 24/16 Q1020 NOSIG
VHHH,2017-01-02 05:00,113.9219,22.3094,73.40,60.80,64.69,270.00,9.00,0.00,30.12,M,3.73,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 020500Z 27009KT 6000 FEW025 23/16 Q1020 NOSIG
VHHH,2017-01-02 05:30,113.9219,22.3094,73.40,60.80,64.69,240.00,10.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 020530Z 24010KT 9999 FEW025 23/16 Q1019 NOSIG
VHHH,2017-01-02 06:00,113.9219,22.3094,75.20,60.80,60.90,250.00,10.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 020600Z 25010KT 9999 FEW025 24/16 Q1019 NOSIG
VHHH,2017-01-02 06:30,113.9219,22.3094,73.40,60.80,64.69,240.00,10.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 020630Z 24010KT 9999 FEW030 23/16 Q1019 NOSIG
VHHH,2017-01-02 07:00,113.9219,22.3094,75.20,60.80,60.90,240.00,9.00,0.00,30.06,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 020700Z 24009KT 9999 FEW030 24/16 Q1018 NOSIG
VHHH,2017-01-02 07:30,113.9219,22.3094,75.20,60.80,60.90,250.00,9.00,0.00,30.06,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 020730Z 25009KT 9999 FEW030 24/16 Q1018 NOSIG
VHHH,2017-01-02 08:00,113.9219,22.3094,73.40,59.00,60.67,250.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 020800Z 25008KT CAVOK 23/15 Q1018 NOSIG
VHHH,2017-01-02 08:30,113.9219,22.3094,75.20,59.00,57.12,260.00,6.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 020830Z 26006KT CAVOK 24/15 Q1018 NOSIG
VHHH,2017-01-02 09:00,113.9219,22.3094,75.20,59.00,57.12,260.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 020900Z 26005KT CAVOK 24/15 Q1018 NOSIG
VHHH,2017-01-02 09:30,113.9219,22.3094,73.40,59.00,60.67,260.00,4.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 020930Z 26004KT CAVOK 23/15 Q1018 NOSIG
VHHH,2017-01-02 10:00,113.9219,22.3094,71.60,59.00,64.48,240.00,5.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 021000Z 24005KT CAVOK 22/15 Q1019 NOSIG
VHHH,2017-01-02 10:30,113.9219,22.3094,71.60,60.80,68.75,240.00,4.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 021030Z 24004KT 200V270 CAVOK 22/16 Q1019 NOSIG
VHHH,2017-01-02 11:00,113.9219,22.3094,71.60,59.00,64.48,260.00,3.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 021100Z 26003KT CAVOK 22/15 Q1019 NOSIG
VHHH,2017-01-02 11:30,113.9219,22.3094,69.80,59.00,68.55,270.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 021130Z 27003KT CAVOK 21/15 Q1020 NOSIG
VHHH,2017-01-02 12:00,113.9219,22.3094,69.80,59.00,68.55,M,1.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 021200Z VRB01KT CAVOK 21/15 Q1020 NOSIG
VHHH,2017-01-02 12:30,113.9219,22.3094,69.80,59.00,68.55,130.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 021230Z 13004KT 090V190 CAVOK 21/15 Q1020 NOSIG
VHHH,2017-01-02 13:00,113.9219,22.3094,69.80,60.80,73.09,70.00,5.00,0.00,30.12,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 021300Z 07005KT 9000 NSC 21/16 Q1020 NOSIG
VHHH,2017-01-02 13:30,113.9219,22.3094,69.80,60.80,73.09,70.00,5.00,0.00,30.12,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 021330Z 07005KT 9000 NSC 21/16 Q1020 NOSIG
VHHH,2017-01-02 14:00,113.9219,22.3094,69.80,60.80,73.09,80.00,3.00,0.00,30.12,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 021400Z 08003KT 030V160 9000 NSC 21/16 Q1020 NOSIG
VHHH,2017-01-02 14:30,113.9219,22.3094,69.80,60.80,73.09,60.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 021430Z 06003KT CAVOK 21/16 Q1020 NOSIG
VHHH,2017-01-02 15:00,113.9219,22.3094,69.80,59.00,68.55,240.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 021500Z 24003KT 180V280 CAVOK 21/15 Q1020 NOSIG
VHHH,2017-01-02 15:30,113.9219,22.3094,69.80,60.80,73.09,50.00,2.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 021530Z 05002KT CAVOK 21/16 Q1020 NOSIG
VHHH,2017-01-02 16:00,113.9219,22.3094,69.80,59.00,68.55,60.00,3.00,0.00,30.12,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 021600Z 06003KT 7000 NSC 21/15 Q1020 NOSIG
VHHH,2017-01-02 16:30,113.9219,22.3094,68.00,62.60,82.86,60.00,4.00,0.00,30.12,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 021630Z 06004KT 8000 NSC 20/17 Q1020 NOSIG
VHHH,2017-01-02 17:00,113.9219,22.3094,68.00,59.00,72.92,50.00,3.00,0.00,30.12,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 021700Z 05003KT 7000 NSC 20/15 Q1020 NOSIG
VHHH,2017-01-02 17:30,113.9219,22.3094,68.00,59.00,72.92,M,1.00,0.00,30.09,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 021730Z VRB01KT 9000 NSC 20/15 Q1019 NOSIG
VHHH,2017-01-02 18:00,113.9219,22.3094,66.20,60.80,82.74,70.00,3.00,0.00,30.09,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 021800Z 07003KT 8000 NSC 19/16 Q1019 NOSIG
VHHH,2017-01-02 18:30,113.9219,22.3094,66.20,60.80,82.74,80.00,4.00,0.00,30.09,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 021830Z 08004KT 8000 NSC 19/16 Q1019 NOSIG
VHHH,2017-01-02 19:00,113.9219,22.3094,66.20,60.80,82.74,110.00,3.00,0.00,30.09,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 021900Z 11003KT 8000 NSC 19/16 Q1019 NOSIG
VHHH,2017-01-02 19:30,113.9219,22.3094,66.20,60.80,82.74,120.00,4.00,0.00,30.09,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 021930Z 12004KT 090V150 8000 NSC 19/16 Q1019 NOSIG
VHHH,2017-01-02 20:00,113.9219,22.3094,66.20,60.80,82.74,90.00,3.00,0.00,30.09,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 022000Z 09003KT 040V200 7000 NSC 19/16 Q1019 NOSIG
VHHH,2017-01-02 20:30,113.9219,22.3094,66.20,59.00,77.60,120.00,3.00,0.00,30.06,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 022030Z 12003KT 7000 NSC 19/15 Q1018 NOSIG
VHHH,2017-01-02 21:00,113.9219,22.3094,66.20,60.80,82.74,70.00,4.00,0.00,30.06,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 022100Z 07004KT 7000 NSC 19/16 Q1018 NOSIG
VHHH,2017-01-02 21:30,113.9219,22.3094,66.20,60.80,82.74,M,3.00,0.00,30.09,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 022130Z VRB03KT 6000 NSC 19/16 Q1019 NOSIG
VHHH,2017-01-02 22:00,113.9219,22.3094,66.20,60.80,82.74,50.00,2.00,0.00,30.09,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 022200Z 05002KT 6000 NSC 19/16 Q1019 NOSIG
VHHH,2017-01-02 22:30,113.9219,22.3094,66.20,59.00,77.60,M,1.00,0.00,30.09,M,3.11,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 022230Z VRB01KT 5000 NSC 19/15 Q1019 TEMPO 4000 BR
VHHH,2017-01-02 23:00,113.9219,22.3094,66.20,59.00,77.60,170.00,3.00,0.00,30.09,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 022300Z 17003KT 080V230 6000 NSC 19/15 Q1019 TEMPO 4000 BR
VHHH,2017-01-02 23:30,113.9219,22.3094,66.20,59.00,77.60,190.00,3.00,0.00,30.12,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 022330Z 19003KT 130V250 6000 NSC 19/15 Q1020 NOSIG
VHHH,2017-01-03 00:00,113.9219,22.3094,68.00,60.80,77.75,M,2.00,0.00,30.12,M,3.11,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 030000Z VRB02KT 5000 NSC 20/16 Q1020 NOSIG
VHHH,2017-01-03 00:30,113.9219,22.3094,69.80,60.80,73.09,80.00,8.00,0.00,30.12,M,3.73,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 030030Z 08008KT 6000 NSC 21/16 Q1020 NOSIG
VHHH,2017-01-03 01:00,113.9219,22.3094,71.60,62.60,73.27,100.00,12.00,0.00,30.15,M,5.59,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 030100Z 10012KT 9000 FEW025 22/17 Q1021 NOSIG
VHHH,2017-01-03 01:30,113.9219,22.3094,73.40,62.60,68.94,100.00,12.00,0.00,30.15,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 030130Z 10012KT 9999 FEW020 23/17 Q1021 NOSIG
VHHH,2017-01-03 02:00,113.9219,22.3094,73.40,62.60,68.94,100.00,10.00,0.00,30.15,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 030200Z 10010KT 080V140 9999 FEW020 23/17 Q1021 NOSIG
VHHH,2017-01-03 02:30,113.9219,22.3094,75.20,62.60,64.91,100.00,10.00,0.00,30.15,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 030230Z 10010KT 9999 FEW020 24/17 Q1021 NOSIG
VHHH,2017-01-03 03:00,113.9219,22.3094,75.20,62.60,64.91,110.00,11.00,0.00,30.15,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 030300Z 11011KT 090V160 9999 FEW025 24/17 Q1021 NOSIG
VHHH,2017-01-03 03:30,113.9219,22.3094,75.20,62.60,64.91,120.00,12.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 030330Z 12012KT 9999 FEW025 24/17 Q1020 NOSIG
VHHH,2017-01-03 04:00,113.9219,22.3094,75.20,60.80,60.90,120.00,16.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 030400Z 12016KT 9999 FEW025 24/16 Q1020 NOSIG
VHHH,2017-01-03 04:30,113.9219,22.3094,75.20,62.60,64.91,120.00,16.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 030430Z 12016KT 9999 FEW025 24/17 Q1020 NOSIG
VHHH,2017-01-03 05:00,113.9219,22.3094,75.20,60.80,60.90,120.00,17.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 030500Z 12017KT 9999 FEW025 24/16 Q1019 NOSIG
VHHH,2017-01-03 05:30,113.9219,22.3094,73.40,60.80,64.69,120.00,16.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 030530Z 12016KT 9999 FEW025 23/16 Q1019 NOSIG
VHHH,2017-01-03 06:00,113.9219,22.3094,75.20,60.80,60.90,120.00,12.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 030600Z 12012KT 100V160 9999 FEW025 24/16 Q1019 NOSIG
VHHH,2017-01-03 06:30,113.9219,22.3094,75.20,60.80,60.90,120.00,11.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 030630Z 12011KT 9999 FEW025 24/16 Q1018 NOSIG
VHHH,2017-01-03 07:00,113.9219,22.3094,75.20,60.80,60.90,110.00,10.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 030700Z 11010KT 090V150 9999 FEW025 24/16 Q1018 NOSIG
VHHH,2017-01-03 07:30,113.9219,22.3094,75.20,60.80,60.90,110.00,10.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 030730Z 11010KT 080V140 9999 FEW025 24/16 Q1017 NOSIG
VHHH,2017-01-03 08:00,113.9219,22.3094,75.20,62.60,64.91,110.00,12.00,0.00,30.03,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 030800Z 11012KT 9999 FEW025 24/17 Q1017 NOSIG
VHHH,2017-01-03 08:30,113.9219,22.3094,73.40,60.80,64.69,110.00,10.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 030830Z 11010KT 080V150 9999 FEW025 23/16 Q1018 NOSIG
VHHH,2017-01-03 09:00,113.9219,22.3094,73.40,60.80,64.69,110.00,10.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 030900Z 11010KT 9999 FEW025 23/16 Q1018 NOSIG
VHHH,2017-01-03 09:30,113.9219,22.3094,73.40,60.80,64.69,100.00,10.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 030930Z 10010KT 080V150 9999 FEW025 23/16 Q1018 NOSIG
VHHH,2017-01-03 10:00,113.9219,22.3094,71.60,60.80,68.75,90.00,11.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 031000Z 09011KT 9999 FEW025 22/16 Q1018 NOSIG
VHHH,2017-01-03 10:30,113.9219,22.3094,71.60,60.80,68.75,100.00,13.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 031030Z 10013KT 9999 FEW025 22/16 Q1018 NOSIG
VHHH,2017-01-03 11:00,113.9219,22.3094,69.80,60.80,73.09,100.00,12.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 031100Z 10012KT 9999 FEW025 21/16 Q1018 NOSIG
VHHH,2017-01-03 11:30,113.9219,22.3094,69.80,60.80,73.09,100.00,13.00,0.00,30.06,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 031130Z 10013KT 9999 FEW025 21/16 Q1018 NOSIG
VHHH,2017-01-03 12:00,113.9219,22.3094,69.80,62.60,77.90,100.00,13.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 031200Z 10013KT 9999 FEW025 21/17 Q1019 NOSIG
VHHH,2017-01-03 12:30,113.9219,22.3094,69.80,62.60,77.90,110.00,14.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 031230Z 11014KT 9999 FEW025 21/17 Q1019 NOSIG
VHHH,2017-01-03 13:00,113.9219,22.3094,69.80,60.80,73.09,110.00,12.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 031300Z 11012KT 9999 FEW025 21/16 Q1019 NOSIG
VHHH,2017-01-03 13:30,113.9219,22.3094,69.80,60.80,73.09,110.00,13.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 031330Z 11013KT 9999 FEW025 21/16 Q1019 NOSIG
VHHH,2017-01-03 14:00,113.9219,22.3094,69.80,60.80,73.09,110.00,13.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 031400Z 11013KT 9999 FEW025 21/16 Q1020 NOSIG
VHHH,2017-01-03 14:30,113.9219,22.3094,69.80,60.80,73.09,110.00,13.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 031430Z 11013KT 9999 FEW025 21/16 Q1019 NOSIG
VHHH,2017-01-03 15:00,113.9219,22.3094,69.80,60.80,73.09,100.00,12.00,0.00,30.09,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 031500Z 10012KT 9999 FEW040 21/16 Q1019 NOSIG
VHHH,2017-01-03 15:30,113.9219,22.3094,68.00,60.80,77.75,110.00,12.00,0.00,30.09,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 031530Z 11012KT 9999 FEW040 20/16 Q1019 NOSIG
VHHH,2017-01-03 16:00,113.9219,22.3094,68.00,60.80,77.75,110.00,12.00,0.00,30.09,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 031600Z 11012KT 9999 FEW040 20/16 Q1019 NOSIG
VHHH,2017-01-03 16:30,113.9219,22.3094,69.80,60.80,73.09,110.00,13.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 031630Z 11013KT 9999 FEW030 21/16 Q1019 NOSIG
VHHH,2017-01-03 17:00,113.9219,22.3094,68.00,60.80,77.75,110.00,12.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 031700Z 11012KT 9999 FEW030 20/16 Q1019 NOSIG
VHHH,2017-01-03 17:30,113.9219,22.3094,68.00,60.80,77.75,110.00,12.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 031730Z 11012KT 9999 FEW030 20/16 Q1019 NOSIG
VHHH,2017-01-03 18:00,113.9219,22.3094,68.00,60.80,77.75,100.00,11.00,0.00,30.09,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 031800Z 10011KT 9999 FEW040 20/16 Q1019 NOSIG
VHHH,2017-01-03 18:30,113.9219,22.3094,68.00,60.80,77.75,90.00,13.00,0.00,30.09,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 031830Z 09013KT 9999 FEW040 20/16 Q1019 NOSIG
VHHH,2017-01-03 19:00,113.9219,22.3094,68.00,60.80,77.75,90.00,12.00,0.00,30.06,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 031900Z 09012KT 9999 FEW040 20/16 Q1018 NOSIG
VHHH,2017-01-03 19:30,113.9219,22.3094,68.00,60.80,77.75,110.00,12.00,0.00,30.06,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 031930Z 11012KT 9999 SCT040 20/16 Q1018 NOSIG
VHHH,2017-01-03 20:00,113.9219,22.3094,68.00,60.80,77.75,100.00,14.00,0.00,30.06,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 032000Z 10014KT 9999 SCT040 20/16 Q1018 NOSIG
VHHH,2017-01-03 20:30,113.9219,22.3094,68.00,60.80,77.75,100.00,10.00,0.00,30.06,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 032030Z 10010KT 080V140 9999 SCT040 20/16 Q1018 NOSIG
VHHH,2017-01-03 21:00,113.9219,22.3094,68.00,60.80,77.75,110.00,10.00,0.00,30.06,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 032100Z 11010KT 9999 SCT040 20/16 Q1018 NOSIG
VHHH,2017-01-03 21:30,113.9219,22.3094,68.00,60.80,77.75,100.00,9.00,0.00,30.06,M,6.21,M,SCT,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 032130Z 10009KT 9999 SCT035 20/16 Q1018 NOSIG
VHHH,2017-01-03 22:00,113.9219,22.3094,68.00,59.00,72.92,110.00,13.00,0.00,30.06,M,6.21,M,FEW,SCT,M,M,3000.00,3500.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 032200Z 11013KT 9999 FEW030 SCT035 20/15 Q1018 NOSIG
VHHH,2017-01-03 22:30,113.9219,22.3094,68.00,59.00,72.92,90.00,13.00,0.00,30.06,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 032230Z 09013KT 9999 FEW035 20/15 Q1018 NOSIG
VHHH,2017-01-03 23:00,113.9219,22.3094,68.00,59.00,72.92,100.00,13.00,0.00,30.09,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 032300Z 10013KT 9999 FEW040 20/15 Q1019 NOSIG
VHHH,2017-01-03 23:30,113.9219,22.3094,68.00,60.80,77.75,80.00,13.00,0.00,30.09,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 032330Z 08013KT 9999 FEW040 20/16 Q1019 NOSIG
VHHH,2017-01-04 00:00,113.9219,22.3094,68.00,60.80,77.75,100.00,14.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 040000Z 10014KT 9999 FEW025 20/16 Q1019 NOSIG
VHHH,2017-01-04 00:30,113.9219,22.3094,69.80,60.80,73.09,100.00,12.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 040030Z 10012KT 9999 FEW025 21/16 Q1020 NOSIG
VHHH,2017-01-04 01:00,113.9219,22.3094,69.80,60.80,73.09,100.00,12.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 040100Z 10012KT 9999 FEW020 21/16 Q1020 NOSIG
VHHH,2017-01-04 01:30,113.9219,22.3094,71.60,60.80,68.75,100.00,13.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 040130Z 10013KT 9999 FEW020 22/16 Q1020 NOSIG
VHHH,2017-01-04 02:00,113.9219,22.3094,71.60,60.80,68.75,110.00,16.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 040200Z 11016KT 9999 FEW020 22/16 Q1020 NOSIG
